gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Il7r,0.00295189331363814,1.43984643107732,0.119,0.038,1
Abcg3,0.00296359398651185,-1.72551813182442,0.013,0.04,1
Enkd1,0.00300298335410901,-0.459479816114513,0,0.013,1
Zfp516,0.0030505961576976,1.17951664611712,0.17,0.062,1
Drg2,0.0030516256882279,1.81295627643973,0.082,0.022,1
Atp6v0e2,0.00307804161251368,-1.4284908534131,0,0.024,1
Magi3,0.00308409451316198,0.875272610598748,0.264,0.12,1
Smim1,0.00308439998833885,2.4196847348109,0.05,0.012,1
Gde1,0.00310542553873807,-1.31084672377541,0,0.023,1
Irgm1,0.00310844436442173,-1.14215055182013,0,0.018,1
Supt20,0.00311509566905672,1.18335528727523,0.157,0.063,1
Cep112,0.00313565013974393,0.631143218164803,0.409,0.228,1
Scgb2b2,0.00315047149752934,3.39897460349046,0.025,0.001,1
Ctnnbl1,0.0031555972919024,1.10043579347091,0.201,0.077,1
Prdm16,0.003163699961109,-0.787667405379365,0.138,0.169,1
Arhgef16,0.00321620668203541,-1.71423553161611,0.013,0.046,1
Fam98a,0.00321727498555623,-1.29896971655768,0.038,0.07,1
Cartpt,0.0032302377222156,2.69311892005621,0.038,0.005,1
Arhgef18,0.00324997618662503,1.05416552433435,0.208,0.076,1
Pddc1,0.0032514365791193,-1.51255112890264,0.006,0.032,1
H13,0.00325469947881298,-1.5024510964138,0.019,0.048,1
Dusp22,0.00328233948754679,1.3610581886164,0.17,0.064,1
Vav3,0.00328879667110775,0.530823206033143,0.541,0.294,1
Cpsf4,0.00329625078471451,2.08835062400546,0.05,0.018,1
Clvs2,0.0032988223098231,-1.48590543221085,0.063,0.11,1
Gm973,0.00339927606987889,1.1959549151054,0.164,0.063,1
Gphn,0.00341460329757601,0.705473558725792,0.333,0.162,1
Spata13,0.00341491463043396,-1.45460647165572,0.044,0.087,1
Mtrf1,0.00343665445759436,1.82204385071529,0.082,0.021,1
Zdhhc14,0.00345322859001989,-0.821158387240857,0.119,0.176,1
Lactbl1,0.00345674810030685,2.12198951164113,0.057,0.013,1
Scgb3a1,0.00348207455095049,3.39972287895982,0.025,0.002,1
Micall1,0.00350206806911244,-1.08703988518406,0.031,0.068,1
Peak1,0.00355455165379625,0.862184790026209,0.245,0.112,1
Osbpl7,0.00355949126848913,-0.481142177657969,0,0.015,1
Cadm1,0.00356952686220101,0.797251865343251,0.27,0.138,1
Anapc13,0.00357489055627283,-1.26817037581827,0.006,0.032,1
Lhx4,0.00357801876596674,1.86569345217033,0.082,0.016,1
Zhx2,0.00359645569738157,1.07651277695224,0.201,0.073,1
Fbxl15,0.003598501372539,-0.796628464647519,0,0.015,1
Ccdc68,0.00360348783656614,-1.34931878481419,0.044,0.073,1
Grp,0.00360417683294438,2.30563145317816,0.05,0.01,1
Anapc1,0.00361580028769806,1.26577396953362,0.151,0.054,1
Erc1,0.00362021578390776,0.638211596355041,0.371,0.181,1
Ttc8,0.00363557626595936,1.23618878418632,0.151,0.057,1
Cdc16,0.00364459076175058,1.62104011772139,0.082,0.027,1
Sept4,0.00366409367052652,-1.46773962429474,0,0.022,1
Tyro3,0.00368632216916952,-1.33964076258602,0,0.02,1
Mllt3,0.00369147083855838,0.722412684817356,0.434,0.217,1
Gldc,0.00371165492985605,-1.29626761158379,0.044,0.072,1
BC051142,0.00380876028107386,1.05902245282723,0.182,0.064,1
Npbwr1,0.00383089807223009,-1.04359669444572,0,0.021,1
Cabin1,0.00386190377612847,0.852177247460082,0.233,0.105,1
Prr5l,0.00387161231525089,-1.13777884938943,0.05,0.107,1
Lgmn,0.00387378053389837,-1.61675166451742,0.006,0.037,1
Pag1,0.00388060808189931,1.03209739581826,0.226,0.097,1
Prkcb,0.00389008720126935,-0.885066069289868,0.252,0.255,1
Lin9,0.00389094870322964,1.16251677885638,0.157,0.064,1
Atxn7l3,0.00394052749900178,-1.12782154486898,0.006,0.026,1
Mtmr7,0.00395967764883713,0.822429926128413,0.277,0.114,1
Ctdsp1,0.003960023612888,-0.298041656985459,0,0.013,1
Fam186a,0.00396435797816494,1.51242700221427,0.101,0.032,1
Ssbp4,0.00396873965455247,-1.15322024462187,0.006,0.024,1
Lrrc29,0.0040009714211166,-0.939068152784258,0.006,0.022,1
Palld,0.0040163794943926,0.407153238910611,0.591,0.347,1
Polr3gl,0.00403821354827045,2.50172149736743,0.05,0.011,1
Zfp750,0.0040403391401213,-0.653087907918131,0,0.014,1
Gm10309,0.00406568849295489,2.67355036001747,0.05,0.006,1
Celf3,0.00408641906551392,2.60304487876444,0.05,0.009,1
Psma5,0.00410154313433688,2.15910457427095,0.063,0.011,1
Crim1,0.00410490900780977,0.830424411967383,0.321,0.17,1
Olfr23,0.00411650670685292,3.73161375686903,0.019,0.001,1
Rreb1,0.00412251935438833,1.07959939564345,0.226,0.095,1
Gng7,0.00413528301489697,-1.07241811583327,0.05,0.092,1
Dusp27,0.00414156287410616,1.7735008957094,0.082,0.025,1
Flt3,0.00414476873327247,1.24681290012326,0.132,0.054,1
Cd177,0.00417865745155937,-0.817855346735166,0,0.015,1
Sertad2,0.00418841272265707,1.01962986392529,0.258,0.111,1
Prkd2,0.00420334044478261,-1.63920107650399,0.006,0.036,1
Xylt1,0.00420613967687505,0.949783569190712,0.208,0.103,1
Swi5,0.00421438357597807,-0.616451668302931,0.019,0.031,1
Cript,0.00422398230056807,2.1929803187074,0.063,0.014,1
Luzp1,0.00426252899139748,1.49699393033879,0.157,0.042,1
Ksr2,0.00427027828208469,0.523356963013453,0.434,0.228,1
Ces2h,0.00427782663241968,-1.23469882676101,0,0.018,1
Leprel1,0.00428667772313648,0.799830462523155,0.327,0.167,1
Dkk4,0.00434711665651053,2.83304725528973,0.038,0.004,1
Zcchc11,0.00435974908823502,1.1347948650916,0.17,0.054,1
Cab39l,0.00438258668241744,-1.14327871147535,0.119,0.159,1
Phxr4,0.00439499751256366,4.14682518880261,0.013,0,1
Sh3bp4,0.00442023307529022,-1.48213410766728,0.025,0.079,1
Gm379,0.00444733885136468,4.18946095660577,0.013,0,1
Rps24,0.00446940729382224,-1.19495351592886,0,0.019,1
Thrb,0.00448558701210041,0.546793443374975,0.459,0.28,1
Chn1,0.00454372346901434,0.925007065505398,0.22,0.098,1
Ano4,0.00455667606347353,-0.73496713427986,0.34,0.357,1
Ak2,0.00456091237521758,1.98432817119274,0.063,0.016,1
Napepld,0.00457503141171962,-1.14067647160165,0.038,0.066,1
Ccdc141,0.004595825551424,0.841905320703833,0.296,0.143,1
Hhatl,0.00461267724745528,2.44970950061299,0.044,0.009,1
Rtkn2,0.00465953770563258,-1.10261278215001,0.069,0.114,1
Jam2,0.00466206910931206,1.34755056793425,0.126,0.047,1
Rasd2,0.00467918341088577,-1.36507565271557,0.019,0.048,1
Gm9967,0.00469855563630292,-0.255361473081635,0,0.012,1
Itpr1,0.00471507870669236,0.563660367523029,0.541,0.353,1
Tmem236,0.00473494474472856,1.16212740215335,0.138,0.052,1
Clasp1,0.00475572687653309,0.740901390940514,0.327,0.169,1
Rad51b,0.00477221066818461,0.827899432067655,0.283,0.136,1
Gm4540,0.00477336167690249,4.13718144263179,0.013,0.001,1
Sema6a,0.00477500609360878,-1.07505253440438,0.107,0.134,1
Tmem74,0.00479088886559744,1.92092056344618,0.082,0.018,1
Cebpzos,0.00482214981216309,-0.994658856560664,0,0.019,1
Myl6,0.00485084508600744,-0.779059964638515,0,0.016,1
Nxph1,0.00489004830917657,0.55368238827863,0.459,0.287,1
Actr3b,0.00489106571404402,1.06386087552156,0.214,0.079,1
Lrrc9,0.004935818527502,0.986110843585493,0.157,0.076,1
Rtn1,0.00493764440705571,-1.09328568918155,0.101,0.132,1
Tnpo1,0.00494476980753341,1.45597769277589,0.132,0.046,1
Crtc2,0.00495930373433447,-1.31805179101323,0,0.018,1
Mtl5,0.00496678566774982,1.35315715272388,0.113,0.038,1
Catsper4,0.00496857464731186,2.4492832690807,0.044,0.012,1
Tmem171,0.0049915316698772,2.82055806645385,0.031,0.005,1
Trpv3,0.00503954475406619,-1.70598796424009,0.013,0.05,1
Prkacb,0.00505802773195886,-0.970292746911605,0.088,0.125,1
Tmem161b,0.00506221738257154,0.987987854080453,0.176,0.085,1
Plekhg3,0.00506426403930735,-1.3362126763624,0.013,0.039,1
Ubr4,0.00508116444821302,0.805282269613715,0.252,0.114,1
Frmd4b,0.00508441670225791,-0.82797602321172,0.195,0.212,1
Pank1,0.00510364067306717,0.793582545610683,0.233,0.109,1
Dgki,0.0051260034411663,-0.515127959392184,0.358,0.366,1
Stxbp5l,0.00513914175824323,0.629030361295102,0.365,0.193,1
Tspyl4,0.00515275306429889,-1.3904254555709,0,0.019,1
Adam19,0.00515791562161755,-1.23093834979915,0.069,0.12,1
Cyp2j7,0.00516141963050227,1.5531205363811,0.113,0.031,1
Tmem184b,0.00519618462181008,-1.6590325407951,0.013,0.042,1
Numb,0.00521231281451189,1.12702156223494,0.17,0.06,1
Ebpl,0.00522028980870009,1.53475857116839,0.101,0.034,1
Gtsf1,0.00522964488563546,1.93326557591047,0.069,0.013,1
Map2k5,0.00523280843490927,0.908848424126894,0.245,0.095,1
Tbc1d14,0.00523301579519124,-1.12051114922709,0.069,0.114,1
Slc38a3,0.00527830102927045,-0.784014184947864,0,0.016,1
Dnah8,0.00529352556452189,0.809598035662466,0.314,0.151,1
Morc1,0.00530961232434042,-1.09635316520168,0.138,0.191,1
Cox10,0.0053489156960158,0.857069836622105,0.245,0.102,1
Olfr855,0.00535063349237935,4.17245759975711,0.013,0,1
Clec14a,0.00538171395910515,-1.27779931261667,0,0.021,1
Msh4,0.00538453705549924,0.967948171562069,0.164,0.063,1
D7Ertd443e,0.00539131249370899,-1.51825722138751,0.025,0.055,1
Rnf122,0.0054019800086765,-1.31076621206659,0.025,0.051,1
Nxnl1,0.00543430235880585,-0.240151969831746,0,0.012,1
Usp30,0.00543903625584972,-1.02276296742501,0.006,0.026,1
Cyb5a,0.00546361391221275,-1.28027011023629,0.038,0.067,1
Pcp4l1,0.0054701147808275,1.952085855168,0.057,0.016,1
Csn3,0.00552824441145481,-0.645435360551351,0,0.015,1
Nox1,0.00556640858795862,1.01707668167604,0.17,0.074,1
Wwc2,0.00559129678299936,0.741637561944188,0.314,0.152,1
Cdon,0.00560071802914299,1.09951346748968,0.189,0.078,1
Dlg5,0.00560391515931988,1.1705145547978,0.151,0.071,1
Dtx2,0.00560645270900218,-1.18504009508696,0.019,0.04,1
Hspb2,0.00564685608708003,-0.742282272922539,0,0.013,1
Senp3,0.00565733110720744,-0.310872728510207,0,0.011,1
Zbtb46,0.00566453201787216,0.890221005456061,0.214,0.092,1
Slc26a11,0.00567552811289213,-1.42032215417829,0.013,0.043,1
Trp53bp1,0.00567630673367305,1.04309329219731,0.145,0.065,1
Cdk19,0.00575897628906134,-1.40790595524518,0.044,0.07,1
Rec114,0.00577206984652836,1.21473178762029,0.145,0.05,1
Ankrd53,0.00578363064832032,3.114459537477,0.025,0.005,1
B3galt2,0.00578778169666759,1.70775816556263,0.094,0.021,1
Ptgfrn,0.00580943408794969,-0.971174164735467,0.05,0.073,1
Nr2f6,0.00581645661911998,-0.759047188546888,0.006,0.023,1
Cdc123,0.00582503367227219,1.24667544743287,0.138,0.048,1
Ube2e1,0.0058383273057201,1.33894813115253,0.113,0.046,1
Nfib,0.00585836161408273,0.580005466393498,0.44,0.222,1
Cox6a2,0.00586718534509852,-0.519723664678756,0,0.014,1
Gnai1,0.0058730600518208,-1.02477899897462,0.075,0.129,1
Plxdc2,0.00587439318512214,-0.581423355527542,0.208,0.263,1
Krt20,0.00588311158779776,2.21223872254096,0.05,0.014,1
Sft2d1,0.00588445597127423,-1.13461563057793,0.044,0.087,1
BC049715,0.00590076661973512,-1.47332740152577,0,0.022,1
Mcoln1,0.00591138344127302,-1.58218924528783,0.013,0.04,1
Acer3,0.00591307286762721,1.22286452943929,0.157,0.057,1
Btla,0.00593220534932725,1.4095143189896,0.113,0.038,1
Tpd52,0.00593222462222192,-1.05606198562216,0.05,0.098,1
H60c,0.00593517894745318,2.1447043370693,0.057,0.011,1
Olfr115,0.00596104501385508,-1.05482218963679,0,0.017,1
Col4a1,0.00601415108782465,-1.0269661727154,0.088,0.122,1
Ddx31,0.00606629382943857,0.925316550466822,0.214,0.089,1
Ube2v1,0.00608806244914551,-1.26574568593046,0.013,0.039,1
Gm11149,0.0061227828475473,-0.795951225925498,0.006,0.023,1
Zfp882,0.00613225908817081,-0.614405599397218,0,0.015,1
Meis2,0.00615180222360904,0.577684457649427,0.371,0.167,1
Zfp68,0.00619979452211875,-1.35008082409663,0,0.021,1
Phldb2,0.00621215433464002,0.552163924216681,0.415,0.212,1
Sar1b,0.00623353365812692,2.1393418759929,0.063,0.01,1
Ppara,0.00623654099446022,1.49847885029873,0.126,0.041,1
Pigf,0.00623697965558478,1.82295904857043,0.082,0.021,1
Gm1968,0.00624745155065646,4.0519216922503,0.013,0.001,1
Fdxacb1,0.00625944021595123,-1.16001408633118,0,0.019,1
Cth,0.00627113064242383,-1.20629226165112,0.025,0.074,1
Tnfsf11,0.0062911219414786,-1.77461417409492,0.006,0.035,1
Lrig1,0.00629920238005949,1.22242407517611,0.164,0.053,1
Hey1,0.00631451420059372,-1.40191289989401,0.006,0.031,1
Nfat5,0.00632988448120985,1.18131746504494,0.145,0.048,1
Fdft1,0.00636716455396485,-1.64600177395398,0.006,0.033,1
Birc7,0.00637681615770806,3.39076256127524,0.025,0.003,1
Klhdc7b,0.00642510005154109,3.4330945079956,0.019,0.002,1
Atp5c1,0.00643386042847497,2.1981671683312,0.057,0.015,1
Napsa,0.00645590873963895,-0.321699366618275,0,0.01,1
Rgs20,0.00645593029805935,0.911901576930146,0.214,0.082,1
Rpl3,0.00645909303426178,-1.40148472282173,0.006,0.026,1
Sbf2,0.00650585058118318,0.666851688532308,0.327,0.155,1
Itgax,0.00651868520618259,-1.36507830058407,0,0.019,1
Itgb5,0.00651962196267435,1.53501530715519,0.113,0.038,1
Prss44,0.00653906829142605,2.24287799066885,0.038,0.009,1
Esrra,0.00656649617873914,-1.64004934554639,0.006,0.03,1
Phactr3,0.00659182995409809,0.858157220628923,0.252,0.126,1
Qsox1,0.00662293011596193,1.19910557662468,0.138,0.045,1
Olfr689,0.00662618533048868,3.80169495904202,0.025,0.001,1
Ide,0.00663643093305957,0.637732013278895,0.264,0.115,1
Gm11596,0.00666985977219472,3.85536295223939,0.019,0.001,1
Unc13c,0.00667185086711904,-0.666115679217052,0.277,0.308,1
Axdnd1,0.00668481587093292,1.08564211945695,0.157,0.054,1
Cdc20,0.00668558115649078,-0.189524442055466,0,0.01,1
Zbed4,0.00668594522884598,-1.42533166140394,0.013,0.04,1
Six5,0.00669595460496917,-1.36573709615271,0,0.02,1
4930538K18Rik,0.00669655670446322,-0.840466047371617,0,0.016,1
Cpne8,0.00670507887326822,-0.887968796172927,0.17,0.195,1
Zcchc24,0.00672226778956073,-0.995556786923237,0.006,0.031,1
Zfp708,0.00675039511238756,2.14801158626972,0.057,0.012,1
Acsl1,0.00676044488339087,1.00662679336305,0.182,0.075,1
Csn2,0.00680874544153445,2.5305173804056,0.038,0.008,1
Nsl1,0.00684816470773486,1.08163213243948,0.151,0.066,1
Gm15698,0.00685595057573953,2.88845902548649,0.031,0.005,1
Alox12b,0.00686218740358549,-0.189788190849344,0,0.01,1
Wwc1,0.00707012417528725,1.01558404073459,0.22,0.087,1
Cnn2,0.0070737464134636,0.0424466773132384,0,0.01,1
Pnlip,0.00709766864176202,-0.566098940170533,0,0.014,1
Gm6970,0.00710197392816358,4.01134248246022,0.013,0,1
Zeb2,0.00711855653475369,-1.55720450433882,0.044,0.079,1
Agtpbp1,0.0071242441894015,-0.960824885542631,0.145,0.152,1
Pex16,0.00712772304050603,-1.00228070722461,0,0.02,1
Olfr410,0.0071388368352759,3.15142032645522,0.025,0.002,1
Gm4969,0.00715968918409759,1.73129652301678,0.082,0.017,1
Eya3,0.00723335894073073,0.993712392587438,0.157,0.059,1
Gm4861,0.00727631844259898,2.1189220207481,0.05,0.009,1
Zfp277,0.00728651437742434,0.81097929855363,0.245,0.104,1
Srsf10,0.00728764868105027,-0.241064338966999,0,0.011,1
Stxbp4,0.00732878025757993,0.954003589107776,0.226,0.107,1
Samsn1,0.00737427277271559,-0.784038224875123,0.157,0.2,1
Odf1,0.00742145854677118,2.82544755480728,0.031,0.006,1
Efcab3,0.00742595535774964,1.49168050325913,0.107,0.028,1
Klk8,0.00744837201516737,-0.998189226852254,0,0.013,1
Sox13,0.00747065403693394,-1.25532554771672,0.006,0.033,1
Col13a1,0.00748608673557528,0.691028812381904,0.226,0.113,1
Calu,0.00760393202828743,1.86057555433969,0.082,0.027,1
Cdc42ep2,0.0076177178288597,-0.750082031360524,0,0.015,1
Fam184a,0.00765098468342139,0.645816417782618,0.27,0.129,1
Col1a1,0.00765525208560605,-1.2167980194412,0,0.019,1
Ankdd1a,0.00770369814857285,2.22370305027489,0.05,0.01,1
Atp6v1g1,0.00771548130371085,-1.12910964609591,0.006,0.027,1
Otos,0.00772545913364189,-0.941702831820121,0,0.017,1
Rsph6a,0.00775983378308958,-0.549448007339167,0,0.013,1
Tsen54,0.00776067743715662,-1.73408684950388,0,0.024,1
Med23,0.00776926581492523,0.825363846745273,0.214,0.087,1
Top2a,0.00792258020750737,1.35122859373288,0.107,0.033,1
Fam53c,0.00795226071774756,-0.72308834285608,0,0.015,1
Defb13,0.00804384728836163,-0.850225756528484,0,0.013,1
Casc3,0.00805965418477661,-1.0538821841412,0,0.016,1
Dsg4,0.00806476557326925,-1.40596324848355,0.031,0.06,1
Dst,0.00808510293685151,-0.922769029594649,0.195,0.208,1
AC123072.1,0.00808510293685151,-0.922769029594649,0.195,0.208,1
Hist1h2ba,0.00809313892755228,4.27420620274915,0.013,0,1
Lta4h,0.00810949421869082,-1.4089339793665,0.031,0.049,1
Dhrs3,0.00811136762125637,1.65177275770848,0.075,0.021,1
Klhdc8a,0.0081390395006762,-0.441165937988412,0,0.011,1
Clca4,0.00818683306976054,1.16338400415128,0.126,0.042,1
Pabpc6,0.00819725961160874,3.52432165855837,0.019,0.002,1
Egfr,0.00822415363616799,0.80209519070754,0.277,0.136,1
Itm2b,0.0082646415383737,2.26293562359357,0.069,0.014,1
Armcx6,0.00826524902552764,1.98198493792034,0.044,0.01,1
Col6a3,0.00831359456231033,1.22425024947863,0.126,0.047,1
Opalin,0.00833306425719574,-1.30816751364328,0,0.02,1
Atg7,0.00834778953205411,0.580117507046998,0.314,0.137,1
Cit,0.00836024862364349,0.770275097542466,0.252,0.124,1
Wasl,0.00840918997257921,0.907275480607448,0.214,0.078,1
Olfr498,0.00847996243232867,3.45397718173774,0.025,0.001,1
Kctd13,0.0084990022313676,-0.810437577970716,0,0.014,1
Slc4a3,0.00850245283459826,-1.49633078519751,0.013,0.036,1
Zfp236,0.00852559870116213,-1.03257696161143,0.069,0.11,1
Gdf3,0.00852715645291208,2.98522405322957,0.031,0.002,1
Sntb2,0.00855639306428072,1.36206556064727,0.119,0.043,1
Gm21954,0.00857068766276448,1.78987102817881,0.069,0.016,1
Ajuba,0.00862407472741146,-0.759528682912388,0,0.013,1
Slc1a4,0.008672866878444,1.24096254063835,0.145,0.048,1
Rassf1,0.00871094929500044,-0.985578500165238,0.006,0.027,1
Sept7,0.0087110811743749,-0.6593151767617,0,0.013,1
Rnf220,0.00871302793359005,-0.942834235057697,0.069,0.097,1
Gm20538,0.00874495186550317,-0.361918877734516,0,0.012,1
Acsl6,0.00875937952858114,1.46588408865714,0.082,0.027,1
Lmo1,0.00885149728469818,1.17458552758589,0.126,0.038,1
Mrpl17,0.00887137984029529,-1.32726607680299,0.006,0.028,1
Zfp263,0.00892185462964722,1.69752043986017,0.082,0.023,1
Mbnl2,0.00892398463923655,-1.18954202663728,0.044,0.076,1
Iars,0.00892631953015863,-1.10051686802539,0.057,0.098,1
BB014433,0.00893108614896741,-0.70546803647872,0,0.014,1
Csnk1g1,0.00893822106888617,1.02563288107663,0.176,0.085,1
Tecpr1,0.00895161807633097,1.49977799137897,0.107,0.031,1
Ext2,0.00901497205432075,0.6809181702342,0.289,0.133,1
Mad2l2,0.00902382474384257,-0.803557783414561,0,0.015,1
Ppib,0.00906644073830967,-1.41262786081246,0,0.021,1
A830005F24Rik,0.00909185598479126,-0.393887005427709,0,0.013,1
Six3,0.00917642187209357,-0.419308450689261,0,0.01,1
Eml4,0.00918645747758977,0.661030306155733,0.302,0.142,1
Rpgrip1,0.00919251760699428,1.35930758720625,0.126,0.045,1
Gm960,0.00920617850548491,1.12984327178347,0.157,0.064,1
Gm933,0.00921139646667419,3.89713924289641,0.019,0.001,1
Rnf13,0.00921415239308083,-1.18381019401478,0.069,0.091,1
Pou6f2,0.00921683141359455,-0.614493849934443,0.352,0.367,1
Sdr9c7,0.00922791150946181,1.98979905589465,0.063,0.015,1
Itih5,0.00924131133220597,-1.05531629698693,0.094,0.14,1
Muc15,0.00928072174757274,-1.31054130217596,0.019,0.044,1
Sumo1,0.00928908636609006,1.34351102632414,0.126,0.042,1
Cdh6,0.00931559214717321,0.421093377626608,0.403,0.217,1
Tubg1,0.00931628109779784,-0.297723737601243,0,0.013,1
Gm10130,0.00940540648969859,2.10381333721741,0.044,0.01,1
Ikbkap,0.00941972919248891,1.01895472841734,0.17,0.068,1
A630023A22Rik,0.00942615387021987,1.2275669359493,0.113,0.046,1
Sec14l2,0.00947383313646593,2.03851272640855,0.069,0.016,1
Arhgap39,0.00950339585814108,-1.11153924888276,0.044,0.076,1
Astn1,0.00951014073538912,0.563555819933934,0.428,0.244,1
Gm13119,0.00954291142960728,4.05257691467517,0.013,0,1
Aldh1a7,0.00955339299333466,1.13227280532732,0.101,0.037,1
Ear6,0.00961449571612405,3.42709013067435,0.025,0.001,1
Ntrk2,0.00970142311934377,0.803425309137454,0.302,0.139,1
Sptbn4,0.00970748695134809,-1.04958009489368,0.088,0.097,1
Trappc12,0.00974385936109169,-0.878504059177932,0.075,0.091,1
Atp1a4,0.0097847104737159,1.96969474549964,0.063,0.021,1
4933405L10Rik,0.00979281291980189,-0.318713210245389,0,0.012,1
Apba2,0.00981261733398438,0.747508127658573,0.314,0.159,1
Scel,0.00981864933591704,-0.989233026813251,0.107,0.132,1
Dnajc1,0.00984118682370208,0.896879135841861,0.22,0.092,1
Zfp426,0.00985435172035467,1.96540677688774,0.057,0.01,1
Trpc2,0.00991839762511206,1.2413362650786,0.113,0.03,1
Plekhb2,0.00993656751755552,1.57508444561361,0.094,0.023,1
Mixl1,0.0099757898116399,3.78501856627379,0.013,0.001,1
Rasa2,0.0101064648237426,1.22634280041943,0.17,0.063,1
Tmem62,0.0101401846055002,-1.05743884074975,0,0.018,1
Stbd1,0.0101506501459441,-0.602880834556908,0,0.014,1
Rnf152,0.0101695510483385,0.760083928791824,0.208,0.106,1
Fbxo32,0.0102313375754571,-1.47843304668308,0.019,0.052,1
Lama4,0.0102676431772953,-0.934058203193219,0.101,0.14,1
Kifc2,0.0102905779482646,-1.42150907539449,0.013,0.037,1
Snx10,0.0103216902185503,1.12219738334326,0.138,0.058,1
Capza1,0.0103277823094321,-1.28827976675566,0.006,0.029,1
Fgfr3,0.0103607453682698,-0.343687557166643,0,0.012,1
Afm,0.0103953228093184,-1.54687920271792,0.006,0.04,1
Rnf145,0.0104098265338188,1.19757429816224,0.138,0.048,1
Ncbp2,0.0104347583429999,-0.0203934762439024,0,0.01,1
Vtn,0.0104401019076982,-0.677621271745102,0,0.012,1
Itgb2l,0.0104625266705428,1.27987144032761,0.082,0.03,1
Creb3l2,0.010464146074338,-0.8598450370217,0.088,0.118,1
