gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Zic3,0.156701586316591,0.37390553863438,0.039,0.032,1
Pick1,0.157030962104207,0.859482315967164,0.286,0.343,1
Gm14399,0.157036123402168,1.38963244312608,0.036,0.03,1
Nphp1,0.157100936130154,1.11525526779001,0.119,0.116,1
Stk40,0.157296903608844,0.393417685647983,0.155,0.185,1
Ssx2ip,0.157341475432855,0.341696719701897,0.071,0.084,1
Tpcn2,0.158543187126989,0.612674625551448,0.028,0.022,1
Mogat1,0.158917179399855,1.07732612532887,0.012,0.016,1
Med23,0.159078807280839,0.648674689503173,0.14,0.17,1
Dnd1,0.159098834009688,0.513923061184705,0.011,0.015,1
A530076I17Rik,0.159466000122422,0.589569343029365,0.043,0.036,1
Tmem209,0.159565570093638,0.992909958135927,0.179,0.189,1
Gm9873,0.159893070320633,1.34701243222256,0.012,0.008,1
Ak1,0.160548414688451,1.14490916892398,0.224,0.257,1
Lix1l,0.160772550030036,0.0360317380911952,0.199,0.226,1
Galnt15,0.160777487995982,-0.129431443923981,0.007,0.011,1
Arfgap2,0.161834150967387,0.478270237482189,0.339,0.466,1
Mrps36,0.162611858036094,0.304191937008826,0.436,0.613,1
1700040D17Rik,0.162629776986043,1.01524237243426,0.009,0.014,1
Arhgef18,0.162823520700514,0.613443134076665,0.131,0.158,1
Slc25a37,0.163154227870698,1.0422027402081,0.101,0.097,1
Yeats2,0.163357995974856,0.619308757574282,0.265,0.347,1
Mapk8ip2,0.163450670257452,0.502876761527108,0.034,0.042,1
Ak2,0.164023887725398,0.74344436310636,0.361,0.466,1
Msantd1,0.165107404035188,1.53235782304014,0.013,0.009,1
Kif11,0.166400534569024,-1.38477541011153,0.008,0.011,1
2900093K20Rik,0.166818065518903,0.863927103270432,0.182,0.19,1
D730045B01Rik,0.166859034828982,0.352141191387201,0.014,0.019,1
Ndufc1,0.167754137346118,0.177055273700483,0.687,0.822,1
Erlin1,0.167965873216789,0.648944501932034,0.069,0.083,1
Zfp512,0.168231362977826,0.514637308033874,0.292,0.383,1
Tnfrsf12a,0.168368198394988,0.502665342218327,0.044,0.053,1
Egf,0.16884424515471,1.33251354550981,0.029,0.024,1
Ap5s1,0.169512254816131,1.13779163429842,0.15,0.155,1
Ankzf1,0.170006599074093,0.789567242190488,0.121,0.147,1
Isca2,0.170008751129191,0.54348922558827,0.411,0.535,1
Zfp940,0.170090052481687,0.852090695650519,0.035,0.044,1
Chpf,0.170847653304721,0.469095795952439,0.163,0.16,1
Lgals3,0.172965574069621,-0.20785622592466,0.006,0.01,1
Pnpo,0.173461831922611,0.603023015758202,0.035,0.043,1
9330159F19Rik,0.173761706973914,0.808459425152464,0.288,0.338,1
Srl,0.173797686963596,1.09234703412954,0.014,0.01,1
Mn1,0.173910616578007,0.0956947553985676,0.046,0.055,1
BC016548,0.174287201233428,0.0467923716575323,0.008,0.011,1
Hddc3,0.174797141398341,1.26505104477296,0.136,0.139,1
Spns1,0.174822255607256,0.527494180447184,0.403,0.526,1
Gm44386,0.174827231174229,1.2373101275117,0.058,0.071,1
Pttg1,0.174829361870825,0.446740536881035,0.309,0.408,1
Kdm8,0.175088171306541,0.674715945214997,0.017,0.022,1
Jmjd1c,0.175202461132083,0.282415576823456,0.52,0.66,1
1700029I15Rik,0.175492023423023,0.0237638618226805,0.006,0.01,1
Amer1,0.176377683695721,0.854967958130937,0.164,0.167,1
Gm43254,0.177714075010767,0.634432932961563,0.021,0.016,1
Tmem79,0.177740477421847,0.936052183591939,0.014,0.011,1
Insr,0.178567768522765,0.454316736276702,0.233,0.29,1
Haus3,0.178795386624802,0.915135617634734,0.178,0.187,1
Zfp759,0.179830877269067,1.08603654210554,0.038,0.047,1
Gm34934,0.180146177649413,0.603862050556242,0.023,0.018,1
Ninl,0.181481689483805,0.899772055820881,0.051,0.044,1
Tmem51os1,0.181511199582518,-0.0120641079272916,0.019,0.014,1
Stxbp5l,0.181516706900056,0.315679092636239,0.033,0.041,1
Lrrc75a,0.181644764286245,0.213181610710627,0.062,0.054,1
Mfsd4b4,0.181839823812451,0.527494128961646,0.02,0.026,1
Gad1,0.181890756578478,-1.29391957065701,0.011,0.015,1
Ddx50,0.181963279077755,0.308058133392197,0.486,0.62,1
Slc22a21,0.18213637838347,0.558458650692174,0.013,0.018,1
Colgalt2,0.182357408634625,0.147846234654072,0.039,0.047,1
Mrpl45,0.182367864925878,0.719187179706753,0.209,0.265,1
Arhgap18,0.182654664288819,0.099705795605296,0.088,0.079,1
Slc38a6,0.182821537644949,0.710064792794183,0.15,0.183,1
Nfatc1,0.182881912693942,0.877089460204723,0.04,0.034,1
Ccdc66,0.183045496971725,0.715670545031669,0.238,0.306,1
Tmem132a,0.183881043222459,0.458724052305367,0.214,0.266,1
Gm49077,0.184316888332792,1.19448533896537,0.01,0.007,1
Srebf2,0.184880251191035,0.304495013812454,0.501,0.643,1
1700048O20Rik,0.185182757207846,0.536908671398119,0.014,0.019,1
Sgsm2,0.185376287673405,1.03717612371853,0.108,0.104,1
1110008F13Rik,0.185422861157744,0.129237360493483,0.56,0.743,1
Zfp960,0.185990793809341,0.448613703420887,0.012,0.016,1
Xrn1,0.186152204175,0.385166977648923,0.308,0.396,1
Cbarp,0.1861969245922,0.471917514495676,0.06,0.072,1
Ccdc103,0.186694512293361,1.11440579759555,0.01,0.007,1
Etfbkmt,0.187054289323765,-0.0661079437120149,0.03,0.036,1
Evc,0.187595155992008,0.00968528449482386,0.056,0.065,1
Ccdc96,0.187989480309515,1.05509871199377,0.016,0.012,1
Lrch3,0.188112145895746,0.328902882469001,0.285,0.353,1
Usp24,0.18834497987726,0.5229316236323,0.229,0.286,1
Gm21269,0.188447663269557,0.0514534576931904,0.007,0.01,1
Iqck,0.188647253948209,1.50660677390441,0.032,0.026,1
2300009A05Rik,0.188923004509976,0.719352745358558,0.335,0.41,1
Scpep1,0.18929963438194,0.587210586814998,0.134,0.16,1
Ubap2l,0.189489739415306,0.162339171771576,0.511,0.695,1
Nqo2,0.189631890777493,0.729351708957629,0.083,0.077,1
Hist1h2br,0.189714608387267,1.82672912903006,0.028,0.023,1
Zfand4,0.189852654972084,0.489557372878505,0.022,0.028,1
Pcf11,0.189911059287317,0.709420124567983,0.318,0.38,1
Gm34552,0.19018691323595,1.5433227526517,0.017,0.013,1
Nudt12,0.191286035301825,0.850805445071339,0.041,0.05,1
Pcp4,0.19140475400384,-0.325368948244115,0.038,0.032,1
Anxa6,0.19285258898066,0.0730909205176293,0.229,0.224,1
Adam28,0.192982789009446,1.40677651182352,0.011,0.008,1
Gm46430,0.193488299717057,0.749435554391586,0.082,0.098,1
Paip2b,0.193532685825253,1.01102608242383,0.283,0.338,1
Tmed3,0.193923165689622,0.24984911555551,0.454,0.625,1
1700008J07Rik,0.194879116751071,0.655679454465369,0.048,0.058,1
Strada,0.196106192544691,0.805474167363305,0.149,0.183,1
Bicd1,0.196259357953022,0.415005914210366,0.381,0.517,1
Atp5j,0.197052895094844,0.0800558271942531,0.839,0.921,1
A430046D13Rik,0.198473935309335,1.02176732099351,0.091,0.11,1
Efhc1,0.198746194910107,0.564264082034645,0.015,0.02,1
Pank2,0.199111327927887,0.571024461084817,0.195,0.242,1
Gm26511,0.199147847783261,1.64489245915929,0.012,0.008,1
Myo16,0.199779011203472,1.16479723596577,0.022,0.018,1
Pnpla2,0.200103639164903,0.484373595076916,0.251,0.318,1
AC161165.6,0.200452566332815,0.652296108775832,0.041,0.05,1
1700018L02Rik,0.200568071541963,0.00397256776018828,0.013,0.017,1
N4bp2,0.201185009582287,0.760359966644201,0.119,0.143,1
Prdx2,0.201422114707776,-0.323381627281145,0.793,0.885,1
Urb1,0.201724808041725,0.790339642780701,0.062,0.074,1
Nbeal2,0.20182597212314,0.695055676343198,0.026,0.032,1
Slc39a11,0.202012352207681,0.418744044627859,0.044,0.053,1
Upf2,0.20204519193489,0.561685476633483,0.282,0.368,1
Slc23a1,0.202692671954667,1.84710111796415,0.012,0.009,1
Zkscan4,0.202861005971491,1.33770852566578,0.043,0.038,1
Zfp418,0.203141491230539,0.981748151177673,0.033,0.041,1
Mdm4,0.203297054641012,0.3471556815959,0.389,0.524,1
Oaz3,0.203692686522514,1.55332448478961,0.012,0.009,1
Fgf11,0.204045319388808,0.845486970107319,0.06,0.054,1
Ddx58,0.204452358744043,0.32652994477012,0.09,0.104,1
Mcmdc2,0.204705363794514,0.353714420233198,0.013,0.017,1
Glyctk,0.205710676878463,1.63935208056861,0.013,0.009,1
Kif9,0.20584200803043,1.32093792070235,0.036,0.031,1
Slc4a7,0.206274248343905,0.799258354146841,0.15,0.152,1
Pknox2,0.206308333106236,0.851215036327893,0.032,0.027,1
Fbxo34,0.206339024505635,0.950450411358526,0.125,0.125,1
Ndrg3,0.2066218871846,0.428077950128764,0.374,0.52,1
Pcdhb8,0.206658193639164,0.217127831878867,0.01,0.014,1
Steap2,0.206860436996991,0.440240752092587,0.038,0.046,1
Ap3s1,0.206869710358061,0.410585803666947,0.223,0.272,1
B230334C09Rik,0.206960562796033,0.939790671358531,0.023,0.018,1
Gm10644,0.20720352198812,0.938919074801317,0.012,0.009,1
Arhgef9,0.207546668311069,1.02314957025572,0.22,0.247,1
Fahd1,0.207895112450828,0.746757705383147,0.232,0.3,1
Slc38a9,0.208931704675878,0.62138439032033,0.294,0.395,1
Dhx35,0.208935498035617,0.653805929407614,0.049,0.059,1
Mapk1ip1,0.209391626582524,1.03044925908698,0.22,0.248,1
B3galt6,0.209460765150948,0.675107920969945,0.142,0.172,1
Fbxl21,0.2112087411417,0.875668192486347,0.01,0.014,1
Gm43598,0.211777205623142,1.24338924333948,0.03,0.037,1
Fam229b,0.212152681968468,0.999071787166272,0.182,0.196,1
Ctf1,0.212845279752291,0.941878568756562,0.038,0.033,1
Gm26609,0.214881123198784,0.823245622520397,0.033,0.04,1
Spats2l,0.215393709052974,0.263275220350565,0.188,0.223,1
Nyap1,0.215789051945794,0.476462910976102,0.016,0.021,1
Lmtk3,0.21623653930789,1.14879518529186,0.104,0.103,1
Nup54,0.216810635416082,0.676327417055792,0.153,0.185,1
Ndufs1,0.217635093802846,0.558554850332254,0.407,0.53,1
Xkr8,0.218856561091756,0.974788323829925,0.044,0.038,1
Gm15614,0.219010872469099,0.719558340414263,0.021,0.026,1
Tmem147os,0.219402832003817,1.06565149623051,0.019,0.024,1
Zfp97,0.219477575689253,1.42854318454537,0.014,0.011,1
Pycrl,0.219711372303375,1.00151151327559,0.171,0.181,1
Rnaset2a,0.219947017792043,0.514852472542772,0.217,0.226,1
Zbtb49,0.22045860599209,0.545054077114599,0.038,0.046,1
Pcdhga6,0.220945329162572,1.04518283479545,0.043,0.037,1
Zkscan2,0.221185612363817,0.122298153123155,0.103,0.12,1
Pigw,0.222418499486554,0.627282438441144,0.037,0.044,1
Gm31812,0.222458570535157,0.72432674873459,0.01,0.014,1
Dcaf8,0.222695051385019,0.305401722008071,0.517,0.677,1
Pdzd9,0.222798629471192,1.06137456220579,0.01,0.014,1
Pcmtd2,0.223540759793149,0.475806793296739,0.317,0.419,1
Gm20045,0.223944654687085,0.766776163110235,0.156,0.159,1
Iffo2,0.224644375716635,0.0827789088189284,0.075,0.086,1
Zmym6,0.225357124746935,0.743375723094621,0.127,0.153,1
Brd3os,0.225490894250149,0.570418964124348,0.067,0.079,1
Fdx1,0.226333074797441,0.692300981578676,0.313,0.376,1
Ryr2,0.227622339862416,-0.651774741988697,0.013,0.016,1
Cnbd2,0.227815105609786,0.882565472675142,0.044,0.053,1
Kantr,0.228316715346837,1.08667003354484,0.144,0.149,1
Rtn4ip1,0.228809338013376,1.05868354142615,0.048,0.057,1
Nckipsd,0.22882411051826,1.17242597411407,0.075,0.07,1
Herpud1,0.22910325456751,0.44241641941188,0.385,0.461,1
Sept6,0.230397735591427,0.226470113157678,0.041,0.035,1
Hspa5,0.23045207254489,0.012650976752159,0.884,0.936,1
Kctd12b,0.230730088774643,-0.041760870184536,0.116,0.107,1
Erc2,0.23077673663066,0.388698355366963,0.011,0.014,1
Smyd5,0.231345514837014,0.675550118732329,0.047,0.056,1
Zfp612,0.231915699883921,0.831200998698323,0.144,0.174,1
4732471J01Rik,0.233123785672002,1.54234712939962,0.021,0.016,1
Masp2,0.233932385299292,1.79597631812054,0.01,0.007,1
Cish,0.233998685196512,-0.0283930342428977,0.009,0.013,1
Derl1,0.235114202398326,0.273529460573075,0.448,0.626,1
Eif4g3,0.236258524918677,0.149232286848559,0.515,0.689,1
Ybey,0.236685143171909,0.620893997768768,0.073,0.085,1
Ckmt1,0.236942261120324,-0.509183282385723,0.008,0.012,1
Phf20l1,0.237008139741007,0.212708861474953,0.487,0.656,1
Plppr5,0.237475334058268,0.421405086775829,0.176,0.179,1
Gm14412,0.238366763646054,0.75694372593372,0.018,0.023,1
Sfxn4,0.238674480926656,1.0745986376676,0.079,0.075,1
Gm26830,0.240812596996343,0.963739268435989,0.024,0.02,1
Gm44763,0.241272814815267,1.56407175089925,0.057,0.053,1
Gm15892,0.241396789474588,1.11999796110606,0.021,0.017,1
Exoc1,0.241547613576294,0.750066926451946,0.254,0.332,1
Palm,0.241591403746162,0.330442736485337,0.139,0.135,1
Tbcel,0.242513161054965,0.728309507091167,0.318,0.391,1
1700113A16Rik,0.243103161284541,1.0449232111994,0.078,0.093,1
Ankrd42,0.243589538390344,0.60666066475974,0.014,0.018,1
Ptgr1,0.24498546786928,-0.178585168549733,0.018,0.022,1
Gm14302,0.245361953566962,1.18932997506718,0.011,0.008,1
Suox,0.245461597240616,0.949223995815965,0.104,0.102,1
Bsn,0.245582726057905,0.825014850756009,0.021,0.016,1
Gucd1,0.246177006979396,0.670330832849459,0.092,0.108,1
Gm42726,0.246389542849876,0.992365147033869,0.143,0.147,1
Zfp286,0.246885712407806,1.16748432851473,0.065,0.06,1
Adm,0.247982506712366,-0.669293857470505,0.043,0.049,1
Wdcp,0.24807155479988,1.02340700679359,0.192,0.21,1
Jmjd4,0.249267446991035,0.593955358969879,0.03,0.036,1
Gm14325,0.25055819853723,0.770561697606918,0.024,0.029,1
Erap1,0.250932998281184,0.591381623639845,0.091,0.086,1
Nat14,0.251197058425499,0.367838808089734,0.093,0.109,1
Pcdhga9,0.25182177720017,0.416168614537902,0.033,0.04,1
Dlat,0.252638701857251,0.650349423937971,0.276,0.362,1
Trmt1,0.25315347373681,0.677886287992421,0.244,0.314,1
Slc39a13,0.253535163911766,0.66374949939663,0.207,0.257,1
Gm9938,0.25361546478836,1.01132237778367,0.047,0.042,1
Hsdl2,0.253820263964653,0.35395208747027,0.41,0.504,1
A930004D18Rik,0.25416936399388,0.740924672480424,0.014,0.019,1
Lpin3,0.254373755667246,1.05338404022369,0.011,0.008,1
Sap30l,0.254486011938134,0.524899037224397,0.343,0.465,1
A930007I19Rik,0.254540062391891,0.869602165331686,0.011,0.008,1
Bmp7,0.255198259012825,-0.692969210861466,0.177,0.179,1
Ung,0.256710317818544,1.08154911156401,0.012,0.009,1
Adcy3,0.25879152154655,0.282909863192981,0.066,0.076,1
Parp6,0.259232538905819,0.751662753190942,0.125,0.149,1
Thap8,0.259656378299388,0.639062624627838,0.019,0.024,1
Prss36,0.259906302128141,1.08226462417075,0.065,0.077,1
Smarcc2,0.260390514557261,0.372735466456655,0.404,0.557,1
Arntl2,0.261237168703741,0.213570110808313,0.022,0.018,1
Krt1,0.262695325484443,0.385518133123891,0.01,0.014,1
Ttc41,0.263184626260023,1.43718836561518,0.017,0.022,1
2310034G01Rik,0.263923936404101,0.607397780781727,0.016,0.021,1
Yap1,0.264201389017035,0.0889243889715985,0.146,0.138,1
Wdr76,0.264502046946254,0.873750475008333,0.071,0.083,1
Neil1,0.264682183177776,1.23008563782411,0.077,0.073,1
Tekt2,0.265578801363103,0.526120862752165,0.013,0.017,1
Cdkal1,0.266322633006025,0.760460560308547,0.242,0.275,1
Gm15445,0.267320457893461,0.605992292301465,0.008,0.011,1
Gm16973,0.267882793291765,0.762499644221692,0.028,0.034,1
Zranb3,0.268220627471744,1.53058404965772,0.048,0.044,1
Timm23,0.269556742166495,1.25239529762193,0.025,0.021,1
Acadl,0.269684965593045,0.267695571241708,0.455,0.619,1
Zfp592,0.270107439068905,0.638778265343173,0.14,0.166,1
Tspan3,0.27053715270529,-0.00822221476869167,0.933,0.923,1
Cybrd1,0.270555945908217,0.075196790146387,0.04,0.046,1
Rrp8,0.27098652177938,0.916849697397228,0.174,0.185,1
Gm12258,0.271089589304586,0.75184933661787,0.108,0.127,1
Anxa5,0.27164458408075,-0.262181506986369,0.486,0.496,1
Nhlrc3,0.271802009591309,0.789475120800524,0.116,0.138,1
Calr4,0.271940546870105,0.203444225570428,0.013,0.009,1
Emsy,0.272594634730188,0.543804343204385,0.414,0.536,1
C730034F03Rik,0.273495339824486,0.80802093531873,0.053,0.062,1
Gm14410,0.274421637619724,1.05600085396925,0.015,0.012,1
Gm26521,0.274933789245415,1.38195901390175,0.021,0.017,1
Gm17227,0.27496326244628,0.696403098555478,0.032,0.038,1
Map3k14,0.275482273634261,0.262131777676034,0.05,0.058,1
H2-Q7,0.27562003466395,0.288119078480052,0.014,0.011,1
Teddm2,0.275807021903849,1.4176601139738,0.017,0.013,1
Atoh8,0.27644035648037,0.831077279264618,0.015,0.012,1
Ccser1,0.277087017123442,0.667616988528941,0.014,0.018,1
Btg1,0.277160393674764,-0.104722460221411,0.404,0.47,1
Tmcc1,0.277954397965735,0.124771090393682,0.589,0.716,1
Ttll4,0.278474927778512,1.09601922517207,0.107,0.106,1
Gm14508,0.278639743870371,1.26357145598398,0.022,0.018,1
Nudt17,0.279999945708492,1.11454039103233,0.019,0.016,1
Mzf1,0.280273795556319,1.18038432070374,0.054,0.05,1
Mpc1,0.280555768196724,-0.0234473783749509,0.872,0.849,1
Vps13d,0.280693271367505,0.930171913473633,0.221,0.249,1
1700055D18Rik,0.282190088704903,1.00462525499091,0.019,0.023,1
Hemk1,0.282575181066835,0.89444511068497,0.092,0.109,1
Gm19412,0.283285083387319,0.89954218737602,0.044,0.051,1
E2f1,0.283373184012829,1.41814077733526,0.031,0.027,1
Rsad2,0.283726783447906,1.30715161412057,0.02,0.024,1
Gm10371,0.284053853087551,0.72628280914463,0.035,0.042,1
Caml,0.285073321938734,0.494486661159309,0.429,0.568,1
AC163720.3,0.285184550176697,0.970446231687142,0.019,0.023,1
Atad3a,0.285578784092703,0.953039763990619,0.229,0.261,1
Slc25a11,0.285898552077295,0.473398739951137,0.434,0.575,1
4933408B17Rik,0.285914614764814,0.569562276895583,0.019,0.023,1
Itga10,0.286052567846886,-0.325032141627291,0.02,0.025,1
Slc9a7,0.286064071506472,0.913629700464754,0.02,0.016,1
Gm27184,0.286418805832646,1.68297096900728,0.008,0.011,1
Fam135a,0.28648227147682,0.86491295845736,0.23,0.262,1
Gm26772,0.286497562719383,0.536665228397827,0.017,0.022,1
Ammecr1l,0.287549621238173,0.642083867740358,0.23,0.289,1
Sesn2,0.287899258043481,0.43809233587697,0.033,0.039,1
Kif24,0.288874149195103,0.849296842993051,0.011,0.014,1
Nova1,0.289400853225362,1.11704881215967,0.165,0.177,1
Pomt1,0.29017473529514,1.17431143077274,0.141,0.148,1
Uqcr11,0.290372319841965,0.122121715021068,0.833,0.898,1
Stk32a,0.291346498969311,0.674449173809274,0.022,0.018,1
Slc35d2,0.291674759098919,0.129753850431401,0.016,0.02,1
Rbm4,0.29183406337353,0.877548601075277,0.054,0.064,1
Zfp207,0.29302424599131,0.282528430784948,0.5,0.655,1
Ints10,0.293099020444838,0.912549166203464,0.2,0.221,1
Cog2,0.293144088748953,1.06490786144136,0.171,0.183,1
Swap70,0.293264110611697,0.427365609923874,0.161,0.16,1
Klhl26,0.294979996751474,0.600242101466648,0.084,0.097,1
Dcxr,0.295090604933515,0.992794705944775,0.145,0.151,1
6430503K07Rik,0.29699299563039,1.29025004789367,0.132,0.161,1
Tmem259,0.297099930159975,0.290691892228015,0.446,0.625,1
Tyms,0.297299515883146,0.285451402973352,0.055,0.063,1
Tmem29,0.297336012720565,0.789291560041884,0.234,0.299,1
Ccdc157,0.297798117631134,0.311505549686948,0.138,0.135,1
Ldhd,0.298055935214559,1.56183630081082,0.07,0.067,1
Zfp971,0.298219092304532,0.877260812852445,0.045,0.041,1
Car5b,0.299311561197631,0.189303150127805,0.055,0.063,1
Saa3,0.300761258784445,0.861156467631372,0.043,0.05,1
Gm43653,0.301758783271038,1.21263938521678,0.01,0.007,1
Apobr,0.302410485950421,0.399815143451279,0.018,0.022,1
Ppp3r2,0.302569423587057,0.0641861411461813,0.019,0.023,1
Kmt2e,0.302708229214488,0.134010455807097,0.578,0.758,1
Miga2,0.302974933666858,0.596066345073555,0.16,0.165,1
Rbfox1,0.303451211428596,-0.376130902691003,0.019,0.023,1
Ttc30a1,0.303656959070944,1.05561480075249,0.038,0.033,1
Gm36266,0.303695895802075,1.022148827639,0.031,0.027,1
Cdk5rap2,0.304349014287642,0.977784563183594,0.253,0.299,1
Emc2,0.304396405917722,0.422166531326569,0.456,0.604,1
Dennd6b,0.304603946229376,0.981470282749566,0.098,0.116,1
Rrm2,0.304936666027307,-0.102003230088102,0.024,0.02,1
Cln6,0.305842387516528,1.19668986738993,0.05,0.046,1
Strip2,0.30593521750095,0.17070058423417,0.009,0.012,1
Bmpr1a,0.306205267247385,0.473352932275063,0.317,0.41,1
Lonp2,0.30656361722665,0.427181518324357,0.318,0.414,1
BC037039,0.307566807526176,0.54114356591921,0.027,0.032,1
Gm26767,0.308156009953037,0.314952577076293,0.007,0.01,1
Sec11a,0.308337162638895,0.284936194305884,0.498,0.631,1
Gm43137,0.308866666567535,0.783762090888812,0.007,0.01,1
Sf3b1,0.309009688193585,0.014856930620371,0.71,0.862,1
2310047D07Rik,0.30901909097774,0.769150695663074,0.007,0.01,1
Gm47112,0.309030413428668,1.16341643225571,0.011,0.008,1
Aldh6a1,0.30984903511685,0.755851061022863,0.317,0.394,1
Timm17a,0.310391150035515,0.205278727073627,0.497,0.669,1
Gm16638,0.310468959279188,0.0889445012740344,0.052,0.06,1
Vav2,0.310711599413323,0.4145142275921,0.051,0.046,1
Aarsd1,0.311446155176507,0.729342873392418,0.049,0.057,1
1700030K09Rik,0.311557820759304,0.783570079144848,0.065,0.076,1
Gm9484,0.311897630556182,0.346281607377664,0.009,0.012,1
Tial1,0.312061585065117,0.372458403442744,0.455,0.593,1
Gm48899,0.316048751261072,0.902433112268115,0.01,0.013,1
Radil,0.316729257486908,-0.396518067641346,0.014,0.018,1
Jag1,0.31742437254077,-0.350597026112109,0.152,0.141,1
Zfp28,0.318090151478891,0.715655817772181,0.034,0.04,1
Dnase1l2,0.318892118931936,1.10743666842938,0.025,0.022,1
1110035H17Rik,0.319423333557349,0.501140822697433,0.019,0.023,1
Cdc40,0.319966068475522,0.371482706220493,0.391,0.523,1
Whrn,0.320855808328842,0.247595716185773,0.044,0.051,1
E130102H24Rik,0.321789791424104,0.32345117648025,0.206,0.213,1
Pabpc4l,0.324614599544018,0.1314381834659,0.04,0.046,1
Abcd3,0.325279634356208,0.183207276022834,0.487,0.639,1
Tyw5,0.325379420296001,0.832386805324232,0.191,0.238,1
Cryzl2,0.325438605613108,0.785384685054621,0.122,0.123,1
1700041G16Rik,0.325848404900646,1.48018520220795,0.019,0.016,1
Gm29994,0.325923877228462,0.691297397934804,0.008,0.01,1
AV099323,0.326645215621697,0.689998816668249,0.019,0.023,1
Slc16a9,0.327604917042809,0.150646716516737,0.061,0.055,1
Dok3,0.328565997832695,1.1129663811513,0.014,0.011,1
Ackr3,0.329304614058081,-0.906342043406888,0.169,0.154,1
Iqce,0.329372332386123,0.983552475438658,0.142,0.147,1
Syt10,0.329813998473382,0.396253036118779,0.013,0.011,1
Gm10010,0.329837874166342,0.895898007512076,0.009,0.012,1
Greb1,0.330265897703501,0.130780037686332,0.034,0.039,1
Etohd2,0.331028452453003,0.74555805035583,0.034,0.03,1
Mboat7,0.331188765286834,0.696123257034926,0.212,0.264,1
Ccdc174,0.331461224729075,0.519516949122449,0.345,0.463,1
Siae,0.332378706582194,0.685586822965776,0.123,0.145,1
Zhx2,0.333801356791409,0.63503841595572,0.09,0.104,1
Cfap44,0.334030750350676,0.415424442458016,0.013,0.01,1
Dynlt1c,0.334895747532912,0.850815784128747,0.021,0.017,1
Tbl1x,0.335027189677641,0.286835102250501,0.36,0.46,1
Tmem128,0.336605960143248,0.207567303631073,0.494,0.674,1
Slc12a9,0.337484417424522,0.836342484304756,0.301,0.375,1
Zfp456,0.338058764253812,0.575526198240429,0.011,0.014,1
Vsig10l,0.338638338156512,0.378007972223787,0.011,0.014,1
Ndufa10,0.338780718323427,0.252011144777247,0.537,0.694,1
Tmem143,0.339164854785696,1.12224723147744,0.113,0.114,1
Cfp,0.33958793283474,1.17414070874701,0.062,0.058,1
Gm44037,0.341760974229527,0.65170277928908,0.014,0.018,1
Atp23,0.342256145105865,0.978188881696574,0.065,0.062,1
Armc9,0.344170561474532,0.990297941636623,0.108,0.108,1
Prpf38b,0.344983788339031,0.307690928592863,0.446,0.612,1
Gm37305,0.345170034902679,0.897017953331599,0.027,0.032,1
Fbxo30,0.346239505889821,1.00054379220314,0.132,0.136,1
Pcdhga8,0.346685685647307,0.541247007825375,0.022,0.026,1
Jagn1,0.348368483696604,0.419672323759405,0.443,0.592,1
Kdm3b,0.348775662349881,0.575833458768547,0.243,0.302,1
Klhl22,0.34908889193565,0.680014690214057,0.121,0.141,1
Cdkn1a,0.349519070021443,-0.421149731963208,0.115,0.126,1
Zfp354c,0.349684351051304,0.942877380032315,0.144,0.173,1
Nsd1,0.34983950283989,0.121693545031208,0.546,0.715,1
Per1,0.351374476700413,0.945854761065048,0.129,0.133,1
Slx1b,0.352016589523513,0.914478593939515,0.151,0.181,1
Zcchc4,0.352746064921085,0.683956167133874,0.089,0.102,1
Gm26610,0.353804458652186,1.10027259431882,0.022,0.026,1
Abraxas1,0.354281126365377,0.923774745132276,0.085,0.098,1
Tha1,0.354622547690211,0.974958900492748,0.032,0.037,1
Bend5,0.354703716061833,0.350209354774231,0.041,0.048,1
Igfbp5,0.354821008800942,-1.45200124527012,0.221,0.195,1
Rnft1,0.354921142189955,0.590413360191387,0.164,0.17,1
Rps6ka2,0.35677899813147,0.653407458003771,0.072,0.069,1
Grk4,0.358768075138072,1.12157521175431,0.104,0.104,1
Gm11149,0.359397144629029,0.736098905361242,0.008,0.011,1
Gm17203,0.359665789803841,0.734299448261383,0.017,0.02,1
2900060B14Rik,0.361346213372996,0.416766446679002,0.048,0.055,1
Wwc2,0.361602089690905,0.447749550073526,0.395,0.494,1
Gm10827,0.362783137219827,1.44499118243748,0.03,0.027,1
A730017C20Rik,0.363198719297751,0.627235070779001,0.028,0.025,1
Rwdd2a,0.363597411162614,1.00006726382736,0.044,0.051,1
Zfp968,0.364994679581386,0.837975349130716,0.019,0.022,1
Nr3c1,0.365847391924019,0.0786530865412395,0.573,0.715,1
Gm26808,0.366722089124952,0.779340734665815,0.019,0.022,1
Ddx55,0.367111839646172,0.770520141413679,0.232,0.293,1
Slc35c2,0.368616962622065,0.809516504690815,0.206,0.256,1
Tm6sf2,0.369369338116258,0.578234083801108,0.01,0.013,1
Gm17146,0.369649830176912,0.40622389116812,0.014,0.017,1
Stk10,0.371419437994116,0.87256309222173,0.05,0.058,1
Gm26910,0.371716038827588,0.931396165042288,0.041,0.048,1
Luc7l,0.372911495363499,0.57684166578627,0.343,0.424,1
Unc45b,0.373069582524424,0.482016324482697,0.029,0.025,1
Comtd1,0.373743242783399,0.647230851462829,0.104,0.119,1
Gm16279,0.374498361702081,1.49111782820752,0.01,0.008,1
Nln,0.3750059716892,0.978920448017171,0.139,0.145,1
